country,iso3,who_region,month_start,month_lab,cases,deaths
Central African Republic,CAF,AFRO,2022-11-01,Nov 2022,0,0
Central African Republic,CAF,AFRO,2022-12-01,Dec 2022,2,0
Central African Republic,CAF,AFRO,2023-01-01,Jan 2023,7,0
Central African Republic,CAF,AFRO,2023-02-01,Feb 2023,4,1
Central African Republic,CAF,AFRO,2023-03-01,Mar 2023,4,0
Central African Republic,CAF,AFRO,2023-04-01,Apr 2023,0,0
Central African Republic,CAF,AFRO,2023-05-01,May 2023,0,0
Central African Republic,CAF,AFRO,2023-06-01,Jun 2023,0,0
Central African Republic,CAF,AFRO,2023-07-01,Jul 2023,0,0
Central African Republic,CAF,AFRO,2023-08-01,Aug 2023,0,0
Central African Republic,CAF,AFRO,2023-09-01,Sep 2023,0,0
Central African Republic,CAF,AFRO,2023-10-01,Oct 2023,0,0
Central African Republic,CAF,AFRO,2023-11-01,Nov 2023,0,0
Central African Republic,CAF,AFRO,2023-12-01,Dec 2023,2,0
Central African Republic,CAF,AFRO,2024-01-01,Jan 2024,5,0
Central African Republic,CAF,AFRO,2024-02-01,Feb 2024,9,0
Central African Republic,CAF,AFRO,2024-03-01,Mar 2024,4,0
Central African Republic,CAF,AFRO,2024-04-01,Apr 2024,1,0
Central African Republic,CAF,AFRO,2024-05-01,May 2024,0,0
Central African Republic,CAF,AFRO,2024-06-01,Jun 2024,5,0
Central African Republic,CAF,AFRO,2024-07-01,Jul 2024,17,1
Chile,CHL,AMRO,2022-06-01,Jun 2022,6,0
Chile,CHL,AMRO,2022-07-01,Jul 2022,49,0
Chile,CHL,AMRO,2022-08-01,Aug 2022,326,0
Chile,CHL,AMRO,2022-09-01,Sep 2022,499,0
Chile,CHL,AMRO,2022-10-01,Oct 2022,269,0
Chile,CHL,AMRO,2022-11-01,Nov 2022,163,2
Chile,CHL,AMRO,2022-12-01,Dec 2022,65,1
Chile,CHL,AMRO,2023-01-01,Jan 2023,40,0
Chile,CHL,AMRO,2023-02-01,Feb 2023,15,0
Chile,CHL,AMRO,2023-03-01,Mar 2023,7,0
Chile,CHL,AMRO,2023-04-01,Apr 2023,1,0
Chile,CHL,AMRO,2023-05-01,May 2023,1,0
Chile,CHL,AMRO,2023-06-01,Jun 2023,0,0
Chile,CHL,AMRO,2023-07-01,Jul 2023,1,1
Chile,CHL,AMRO,2023-08-01,Aug 2023,0,0
Chile,CHL,AMRO,2023-09-01,Sep 2023,0,0
Chile,CHL,AMRO,2023-10-01,Oct 2023,3,0
Chile,CHL,AMRO,2023-11-01,Nov 2023,2,0
Chile,CHL,AMRO,2023-12-01,Dec 2023,2,0
Chile,CHL,AMRO,2024-01-01,Jan 2024,0,0
Chile,CHL,AMRO,2024-02-01,Feb 2024,0,0
Chile,CHL,AMRO,2024-03-01,Mar 2024,0,0
Chile,CHL,AMRO,2024-04-01,Apr 2024,0,0
Chile,CHL,AMRO,2024-05-01,May 2024,0,0
Chile,CHL,AMRO,2024-06-01,Jun 2024,0,0
Chile,CHL,AMRO,2024-07-01,Jul 2024,0,0
China,CHN,WPRO,2022-06-01,Jun 2022,1,0
China,CHN,WPRO,2022-07-01,Jul 2022,1,0
China,CHN,WPRO,2022-08-01,Aug 2022,1,0
China,CHN,WPRO,2022-09-01,Sep 2022,2,0
China,CHN,WPRO,2022-10-01,Oct 2022,1,0
China,CHN,WPRO,2023-02-01,Feb 2023,2,0
China,CHN,WPRO,2023-03-01,Mar 2023,16,0
China,CHN,WPRO,2023-04-01,Apr 2023,31,0
China,CHN,WPRO,2023-05-01,May 2023,81,0
China,CHN,WPRO,2023-06-01,Jun 2023,54,0
China,CHN,WPRO,2023-07-01,Jul 2023,191,0
China,CHN,WPRO,2023-08-01,Aug 2023,546,0
China,CHN,WPRO,2023-09-01,Sep 2023,867,0
China,CHN,WPRO,2023-10-01,Oct 2023,141,0
China,CHN,WPRO,2023-11-01,Nov 2023,89,1
China,CHN,WPRO,2023-12-01,Dec 2023,103,0
China,CHN,WPRO,2024-01-01,Jan 2024,100,0
China,CHN,WPRO,2024-02-01,Feb 2024,73,0
China,CHN,WPRO,2024-03-01,Mar 2024,54,0
China,CHN,WPRO,2024-04-01,Apr 2024,42,0
China,CHN,WPRO,2024-05-01,May 2024,57,0
China,CHN,WPRO,2024-06-01,Jun 2024,58,0
China,CHN,WPRO,2024-07-01,Jul 2024,17,0
Colombia,COL,AMRO,2022-05-01,May 2022,2,0
Colombia,COL,AMRO,2022-06-01,Jun 2022,4,0
Colombia,COL,AMRO,2022-07-01,Jul 2022,57,0
Colombia,COL,AMRO,2022-08-01,Aug 2022,1476,0
Colombia,COL,AMRO,2022-09-01,Sep 2022,1526,0
Colombia,COL,AMRO,2022-10-01,Oct 2022,674,0
Colombia,COL,AMRO,2022-11-01,Nov 2022,263,0
Colombia,COL,AMRO,2022-12-01,Dec 2022,57,0
Colombia,COL,AMRO,2023-01-01,Jan 2023,21,0
Colombia,COL,AMRO,2023-02-01,Feb 2023,8,0
Colombia,COL,AMRO,2023-03-01,Mar 2023,1,0
Colombia,COL,AMRO,2023-04-01,Apr 2023,0,0
Colombia,COL,AMRO,2023-05-01,May 2023,2,0
Colombia,COL,AMRO,2023-06-01,Jun 2023,0,0
Colombia,COL,AMRO,2023-07-01,Jul 2023,1,0
Colombia,COL,AMRO,2023-08-01,Aug 2023,5,0
Colombia,COL,AMRO,2023-09-01,Sep 2023,2,0
Colombia,COL,AMRO,2023-10-01,Oct 2023,15,0
Colombia,COL,AMRO,2023-11-01,Nov 2023,10,0
Colombia,COL,AMRO,2023-12-01,Dec 2023,24,0
Colombia,COL,AMRO,2024-01-01,Jan 2024,40,0
Colombia,COL,AMRO,2024-02-01,Feb 2024,15,0
Colombia,COL,AMRO,2024-03-01,Mar 2024,13,0
Colombia,COL,AMRO,2024-04-01,Apr 2024,23,0
Colombia,COL,AMRO,2024-05-01,May 2024,4,0
Colombia,COL,AMRO,2024-06-01,Jun 2024,7,0
Colombia,COL,AMRO,2024-07-01,Jul 2024,6,0
Congo,COG,AFRO,2022-04-01,Apr 2022,2,0
Congo,COG,AFRO,2022-05-01,May 2022,0,0
Congo,COG,AFRO,2022-06-01,Jun 2022,0,0
Congo,COG,AFRO,2022-07-01,Jul 2022,0,0
Congo,COG,AFRO,2022-08-01,Aug 2022,1,0
Congo,COG,AFRO,2022-09-01,Sep 2022,2,0
Congo,COG,AFRO,2022-10-01,Oct 2022,0,0
Congo,COG,AFRO,2022-11-01,Nov 2022,0,0
Congo,COG,AFRO,2022-12-01,Dec 2022,0,0
Congo,COG,AFRO,2023-01-01,Jan 2023,0,0
Congo,COG,AFRO,2023-02-01,Feb 2023,0,0
Congo,COG,AFRO,2023-03-01,Mar 2023,0,0
Congo,COG,AFRO,2023-04-01,Apr 2023,0,0
Congo,COG,AFRO,2023-05-01,May 2023,0,0
Congo,COG,AFRO,2023-06-01,Jun 2023,0,0
Congo,COG,AFRO,2023-07-01,Jul 2023,0,0
Congo,COG,AFRO,2023-08-01,Aug 2023,7,0
Congo,COG,AFRO,2023-09-01,Sep 2023,6,0
Congo,COG,AFRO,2023-10-01,Oct 2023,7,2
Congo,COG,AFRO,2023-11-01,Nov 2023,1,0
Congo,COG,AFRO,2023-12-01,Dec 2023,0,0
Congo,COG,AFRO,2024-01-01,Jan 2024,2,0
Congo,COG,AFRO,2024-02-01,Feb 2024,7,0
Congo,COG,AFRO,2024-03-01,Mar 2024,10,0
Congo,COG,AFRO,2024-04-01,Apr 2024,0,0
Congo,COG,AFRO,2024-05-01,May 2024,0,0
Congo,COG,AFRO,2024-06-01,Jun 2024,0,0
Congo,COG,AFRO,2024-07-01,Jul 2024,0,0
Costa Rica,CRI,AMRO,2022-07-01,Jul 2022,3,0
Costa Rica,CRI,AMRO,2022-08-01,Aug 2022,0,0
Costa Rica,CRI,AMRO,2022-09-01,Sep 2022,1,0
Costa Rica,CRI,AMRO,2022-10-01,Oct 2022,4,0
Costa Rica,CRI,AMRO,2022-11-01,Nov 2022,16,0
Costa Rica,CRI,AMRO,2022-12-01,Dec 2022,46,0
Costa Rica,CRI,AMRO,2023-01-01,Jan 2023,70,0
Costa Rica,CRI,AMRO,2023-02-01,Feb 2023,62,1
Costa Rica,CRI,AMRO,2023-03-01,Mar 2023,15,0
Costa Rica,CRI,AMRO,2023-04-01,Apr 2023,4,0
Costa Rica,CRI,AMRO,2023-05-01,May 2023,2,0
Costa Rica,CRI,AMRO,2023-06-01,Jun 2023,2,0
Costa Rica,CRI,AMRO,2023-07-01,Jul 2023,0,0
Costa Rica,CRI,AMRO,2023-08-01,Aug 2023,1,0
Costa Rica,CRI,AMRO,2023-09-01,Sep 2023,0,0
Costa Rica,CRI,AMRO,2023-10-01,Oct 2023,0,0
Costa Rica,CRI,AMRO,2023-11-01,Nov 2023,0,0
Costa Rica,CRI,AMRO,2023-12-01,Dec 2023,0,0
Costa Rica,CRI,AMRO,2024-01-01,Jan 2024,0,0
Costa Rica,CRI,AMRO,2024-02-01,Feb 2024,0,0
Costa Rica,CRI,AMRO,2024-03-01,Mar 2024,0,0
Costa Rica,CRI,AMRO,2024-04-01,Apr 2024,0,0
Costa Rica,CRI,AMRO,2024-05-01,May 2024,0,0
Costa Rica,CRI,AMRO,2024-06-01,Jun 2024,0,0
Costa Rica,CRI,AMRO,2024-07-01,Jul 2024,0,0
Croatia,HRV,EURO,2022-06-01,Jun 2022,1,0
Croatia,HRV,EURO,2022-07-01,Jul 2022,10,0
Croatia,HRV,EURO,2022-08-01,Aug 2022,15,0
Croatia,HRV,EURO,2022-09-01,Sep 2022,3,0
Croatia,HRV,EURO,2022-10-01,Oct 2022,0,0
Croatia,HRV,EURO,2022-11-01,Nov 2022,0,0
Croatia,HRV,EURO,2022-12-01,Dec 2022,0,0
Croatia,HRV,EURO,2023-01-01,Jan 2023,4,0
Croatia,HRV,EURO,2023-02-01,Feb 2023,0,0
Croatia,HRV,EURO,2023-03-01,Mar 2023,0,0
Croatia,HRV,EURO,2023-04-01,Apr 2023,0,0
Croatia,HRV,EURO,2023-05-01,May 2023,0,0
Croatia,HRV,EURO,2023-06-01,Jun 2023,0,0
Croatia,HRV,EURO,2023-07-01,Jul 2023,0,0
Croatia,HRV,EURO,2023-08-01,Aug 2023,0,0
Croatia,HRV,EURO,2023-09-01,Sep 2023,0,0
Croatia,HRV,EURO,2023-10-01,Oct 2023,0,0
Croatia,HRV,EURO,2023-11-01,Nov 2023,0,0
Croatia,HRV,EURO,2023-12-01,Dec 2023,0,0
Croatia,HRV,EURO,2024-01-01,Jan 2024,0,0
Croatia,HRV,EURO,2024-02-01,Feb 2024,0,0
Croatia,HRV,EURO,2024-03-01,Mar 2024,0,0
Croatia,HRV,EURO,2024-04-01,Apr 2024,1,0
Croatia,HRV,EURO,2024-05-01,May 2024,0,0
Croatia,HRV,EURO,2024-06-01,Jun 2024,0,0
Croatia,HRV,EURO,2024-07-01,Jul 2024,0,0
Cuba,CUB,AMRO,2022-08-01,Aug 2022,2,1
Cuba,CUB,AMRO,2022-09-01,Sep 2022,1,0
Cuba,CUB,AMRO,2022-10-01,Oct 2022,1,0
Cuba,CUB,AMRO,2022-11-01,Nov 2022,4,0
Cuba,CUB,AMRO,2022-12-01,Dec 2022,0,0
Cuba,CUB,AMRO,2023-01-01,Jan 2023,0,0
Cuba,CUB,AMRO,2023-02-01,Feb 2023,0,0
Cuba,CUB,AMRO,2023-03-01,Mar 2023,0,0
Cuba,CUB,AMRO,2023-04-01,Apr 2023,0,0
Cuba,CUB,AMRO,2023-05-01,May 2023,0,0
Cuba,CUB,AMRO,2023-06-01,Jun 2023,0,0
Cuba,CUB,AMRO,2023-07-01,Jul 2023,0,0
Cuba,CUB,AMRO,2023-08-01,Aug 2023,0,0
Cuba,CUB,AMRO,2023-09-01,Sep 2023,0,0
Cuba,CUB,AMRO,2023-10-01,Oct 2023,0,0
Cuba,CUB,AMRO,2023-11-01,Nov 2023,0,0
Cuba,CUB,AMRO,2023-12-01,Dec 2023,0,0
Cuba,CUB,AMRO,2024-01-01,Jan 2024,0,0
Cuba,CUB,AMRO,2024-02-01,Feb 2024,0,0
Cuba,CUB,AMRO,2024-03-01,Mar 2024,0,0
Cuba,CUB,AMRO,2024-04-01,Apr 2024,0,0
Cuba,CUB,AMRO,2024-05-01,May 2024,0,0
Cuba,CUB,AMRO,2024-06-01,Jun 2024,0,0
Cuba,CUB,AMRO,2024-07-01,Jul 2024,0,0
Curaçao,CUW,AMRO,2022-08-01,Aug 2022,1,0
Curaçao,CUW,AMRO,2022-09-01,Sep 2022,2,0
Curaçao,CUW,AMRO,2022-10-01,Oct 2022,0,0
Curaçao,CUW,AMRO,2022-11-01,Nov 2022,0,0
Curaçao,CUW,AMRO,2022-12-01,Dec 2022,0,0
Curaçao,CUW,AMRO,2023-01-01,Jan 2023,0,0
Curaçao,CUW,AMRO,2023-02-01,Feb 2023,0,0
Curaçao,CUW,AMRO,2023-03-01,Mar 2023,0,0
Curaçao,CUW,AMRO,2023-04-01,Apr 2023,0,0
Curaçao,CUW,AMRO,2023-05-01,May 2023,0,0
Curaçao,CUW,AMRO,2023-06-01,Jun 2023,0,0
Curaçao,CUW,AMRO,2023-07-01,Jul 2023,0,0
Curaçao,CUW,AMRO,2023-08-01,Aug 2023,0,0
Curaçao,CUW,AMRO,2023-09-01,Sep 2023,0,0
Curaçao,CUW,AMRO,2023-10-01,Oct 2023,0,0
Curaçao,CUW,AMRO,2023-11-01,Nov 2023,0,0
Curaçao,CUW,AMRO,2023-12-01,Dec 2023,0,0
Curaçao,CUW,AMRO,2024-01-01,Jan 2024,0,0
Curaçao,CUW,AMRO,2024-02-01,Feb 2024,0,0
Curaçao,CUW,AMRO,2024-03-01,Mar 2024,0,0
Curaçao,CUW,AMRO,2024-04-01,Apr 2024,0,0
Curaçao,CUW,AMRO,2024-05-01,May 2024,0,0
Curaçao,CUW,AMRO,2024-06-01,Jun 2024,0,0
Curaçao,CUW,AMRO,2024-07-01,Jul 2024,0,0
Cyprus,CYP,EURO,2022-08-01,Aug 2022,5,0
Cyprus,CYP,EURO,2022-09-01,Sep 2022,0,0
Cyprus,CYP,EURO,2022-10-01,Oct 2022,0,0
Cyprus,CYP,EURO,2022-11-01,Nov 2022,0,0
Cyprus,CYP,EURO,2022-12-01,Dec 2022,0,0
Cyprus,CYP,EURO,2023-01-01,Jan 2023,0,0
Cyprus,CYP,EURO,2023-02-01,Feb 2023,0,0
Cyprus,CYP,EURO,2023-03-01,Mar 2023,0,0
Cyprus,CYP,EURO,2023-04-01,Apr 2023,0,0
Cyprus,CYP,EURO,2023-05-01,May 2023,0,0
Cyprus,CYP,EURO,2023-06-01,Jun 2023,0,0
Cyprus,CYP,EURO,2023-07-01,Jul 2023,0,0
Cyprus,CYP,EURO,2023-08-01,Aug 2023,0,0
Cyprus,CYP,EURO,2023-09-01,Sep 2023,0,0
Cyprus,CYP,EURO,2023-10-01,Oct 2023,0,0
Cyprus,CYP,EURO,2023-11-01,Nov 2023,0,0
Cyprus,CYP,EURO,2023-12-01,Dec 2023,0,0
Cyprus,CYP,EURO,2024-01-01,Jan 2024,0,0
Cyprus,CYP,EURO,2024-02-01,Feb 2024,0,0
Cyprus,CYP,EURO,2024-03-01,Mar 2024,0,0
Cyprus,CYP,EURO,2024-04-01,Apr 2024,0,0
Cyprus,CYP,EURO,2024-05-01,May 2024,0,0
Cyprus,CYP,EURO,2024-06-01,Jun 2024,0,0
Cyprus,CYP,EURO,2024-07-01,Jul 2024,0,0
Czechia,CZE,EURO,2022-05-01,May 2022,5,0
Czechia,CZE,EURO,2022-06-01,Jun 2022,3,0
Czechia,CZE,EURO,2022-07-01,Jul 2022,8,0
Czechia,CZE,EURO,2022-08-01,Aug 2022,32,0
Czechia,CZE,EURO,2022-09-01,Sep 2022,19,1
Czechia,CZE,EURO,2022-10-01,Oct 2022,3,0
Czechia,CZE,EURO,2022-11-01,Nov 2022,0,0
Czechia,CZE,EURO,2022-12-01,Dec 2022,1,0
Czechia,CZE,EURO,2023-01-01,Jan 2023,0,0
Czechia,CZE,EURO,2023-02-01,Feb 2023,0,0
Czechia,CZE,EURO,2023-03-01,Mar 2023,0,0
Czechia,CZE,EURO,2023-04-01,Apr 2023,0,0
Czechia,CZE,EURO,2023-05-01,May 2023,0,0
Czechia,CZE,EURO,2023-06-01,Jun 2023,0,0
Czechia,CZE,EURO,2023-07-01,Jul 2023,0,0
Czechia,CZE,EURO,2023-08-01,Aug 2023,0,0
Czechia,CZE,EURO,2023-09-01,Sep 2023,0,0
Czechia,CZE,EURO,2023-10-01,Oct 2023,0,0
Czechia,CZE,EURO,2023-11-01,Nov 2023,0,0
Czechia,CZE,EURO,2023-12-01,Dec 2023,0,0
Czechia,CZE,EURO,2024-01-01,Jan 2024,1,0
Czechia,CZE,EURO,2024-02-01,Feb 2024,6,0
Czechia,CZE,EURO,2024-03-01,Mar 2024,0,0
Czechia,CZE,EURO,2024-04-01,Apr 2024,3,0
Czechia,CZE,EURO,2024-05-01,May 2024,1,0
Czechia,CZE,EURO,2024-06-01,Jun 2024,0,0
Czechia,CZE,EURO,2024-07-01,Jul 2024,0,0
Côte d’Ivoire,CIV,AFRO,2024-07-01,Jul 2024,3,0
Democratic Republic of the Congo,COD,AFRO,2022-05-01,May 2022,10,0
Democratic Republic of the Congo,COD,AFRO,2022-06-01,Jun 2022,90,0
Democratic Republic of the Congo,COD,AFRO,2022-07-01,Jul 2022,0,0
Democratic Republic of the Congo,COD,AFRO,2022-08-01,Aug 2022,74,0
Democratic Republic of the Congo,COD,AFRO,2022-09-01,Sep 2022,26,0
Democratic Republic of the Congo,COD,AFRO,2022-10-01,Oct 2022,51,0
Democratic Republic of the Congo,COD,AFRO,2022-11-01,Nov 2022,21,0
Democratic Republic of the Congo,COD,AFRO,2022-12-01,Dec 2022,7,0
Democratic Republic of the Congo,COD,AFRO,2023-01-01,Jan 2023,98,0
Democratic Republic of the Congo,COD,AFRO,2023-02-01,Feb 2023,43,0
Democratic Republic of the Congo,COD,AFRO,2023-03-01,Mar 2023,31,0
Democratic Republic of the Congo,COD,AFRO,2023-04-01,Apr 2023,107,0
Democratic Republic of the Congo,COD,AFRO,2023-05-01,May 2023,85,2
Democratic Republic of the Congo,COD,AFRO,2023-06-01,Jun 2023,91,0
Democratic Republic of the Congo,COD,AFRO,2023-07-01,Jul 2023,100,0
Democratic Republic of the Congo,COD,AFRO,2023-08-01,Aug 2023,46,0
Democratic Republic of the Congo,COD,AFRO,2023-09-01,Sep 2023,31,0
Democratic Republic of the Congo,COD,AFRO,2023-10-01,Oct 2023,135,0
Democratic Republic of the Congo,COD,AFRO,2023-11-01,Nov 2023,125,0
Democratic Republic of the Congo,COD,AFRO,2023-12-01,Dec 2023,74,0
Democratic Republic of the Congo,COD,AFRO,2024-01-01,Jan 2024,214,1
Democratic Republic of the Congo,COD,AFRO,2024-02-01,Feb 2024,225,0
Democratic Republic of the Congo,COD,AFRO,2024-03-01,Mar 2024,287,1
Democratic Republic of the Congo,COD,AFRO,2024-04-01,Apr 2024,315,3
Democratic Republic of the Congo,COD,AFRO,2024-05-01,May 2024,617,4
Democratic Republic of the Congo,COD,AFRO,2024-06-01,Jun 2024,744,5
Democratic Republic of the Congo,COD,AFRO,2024-07-01,Jul 2024,738,5
Denmark,DNK,EURO,2022-05-01,May 2022,2,0
Denmark,DNK,EURO,2022-06-01,Jun 2022,18,0
Denmark,DNK,EURO,2022-07-01,Jul 2022,61,0
Denmark,DNK,EURO,2022-08-01,Aug 2022,93,0
Denmark,DNK,EURO,2022-09-01,Sep 2022,11,0
Denmark,DNK,EURO,2022-10-01,Oct 2022,6,0
Denmark,DNK,EURO,2022-11-01,Nov 2022,0,0
Denmark,DNK,EURO,2022-12-01,Dec 2022,1,0
Denmark,DNK,EURO,2023-01-01,Jan 2023,4,0
Denmark,DNK,EURO,2023-02-01,Feb 2023,0,0
Denmark,DNK,EURO,2023-03-01,Mar 2023,0,0
Denmark,DNK,EURO,2023-04-01,Apr 2023,0,0
Denmark,DNK,EURO,2023-05-01,May 2023,0,0
Denmark,DNK,EURO,2023-06-01,Jun 2023,0,0
Denmark,DNK,EURO,2023-07-01,Jul 2023,0,0
Denmark,DNK,EURO,2023-08-01,Aug 2023,0,0
Denmark,DNK,EURO,2023-09-01,Sep 2023,2,0
Denmark,DNK,EURO,2023-10-01,Oct 2023,0,0
Denmark,DNK,EURO,2023-11-01,Nov 2023,0,0
Denmark,DNK,EURO,2023-12-01,Dec 2023,0,0
Denmark,DNK,EURO,2024-01-01,Jan 2024,0,0
Denmark,DNK,EURO,2024-02-01,Feb 2024,0,0
Denmark,DNK,EURO,2024-03-01,Mar 2024,0,0
Denmark,DNK,EURO,2024-04-01,Apr 2024,0,0
Denmark,DNK,EURO,2024-05-01,May 2024,0,0
Denmark,DNK,EURO,2024-06-01,Jun 2024,0,0
Denmark,DNK,EURO,2024-07-01,Jul 2024,5,0
Dominican Republic,DOM,AMRO,2022-07-01,Jul 2022,3,0
Dominican Republic,DOM,AMRO,2022-08-01,Aug 2022,4,0
Dominican Republic,DOM,AMRO,2022-09-01,Sep 2022,24,0
Dominican Republic,DOM,AMRO,2022-10-01,Oct 2022,21,0
Dominican Republic,DOM,AMRO,2022-11-01,Nov 2022,0,0
Dominican Republic,DOM,AMRO,2022-12-01,Dec 2022,0,0
Dominican Republic,DOM,AMRO,2023-01-01,Jan 2023,0,0
Dominican Republic,DOM,AMRO,2023-02-01,Feb 2023,0,0
Dominican Republic,DOM,AMRO,2023-03-01,Mar 2023,0,0
Dominican Republic,DOM,AMRO,2023-04-01,Apr 2023,0,0
Dominican Republic,DOM,AMRO,2023-05-01,May 2023,0,0
Dominican Republic,DOM,AMRO,2023-06-01,Jun 2023,0,0
Dominican Republic,DOM,AMRO,2023-07-01,Jul 2023,0,0
Dominican Republic,DOM,AMRO,2023-08-01,Aug 2023,0,0
Dominican Republic,DOM,AMRO,2023-09-01,Sep 2023,0,0
Dominican Republic,DOM,AMRO,2023-10-01,Oct 2023,0,0
Dominican Republic,DOM,AMRO,2023-11-01,Nov 2023,0,0
Dominican Republic,DOM,AMRO,2023-12-01,Dec 2023,0,0
Dominican Republic,DOM,AMRO,2024-01-01,Jan 2024,0,0
Dominican Republic,DOM,AMRO,2024-02-01,Feb 2024,0,0
Dominican Republic,DOM,AMRO,2024-03-01,Mar 2024,0,0
Dominican Republic,DOM,AMRO,2024-04-01,Apr 2024,0,0
Dominican Republic,DOM,AMRO,2024-05-01,May 2024,0,0
Dominican Republic,DOM,AMRO,2024-06-01,Jun 2024,0,0
Dominican Republic,DOM,AMRO,2024-07-01,Jul 2024,0,0
Ecuador,ECU,AMRO,2022-05-01,May 2022,1,0
Ecuador,ECU,AMRO,2022-06-01,Jun 2022,2,1
Ecuador,ECU,AMRO,2022-07-01,Jul 2022,10,0
Ecuador,ECU,AMRO,2022-08-01,Aug 2022,61,0
Ecuador,ECU,AMRO,2022-09-01,Sep 2022,108,1
Ecuador,ECU,AMRO,2022-10-01,Oct 2022,134,0
Ecuador,ECU,AMRO,2022-11-01,Nov 2022,102,0
Ecuador,ECU,AMRO,2022-12-01,Dec 2022,43,1
Ecuador,ECU,AMRO,2023-01-01,Jan 2023,118,0
Ecuador,ECU,AMRO,2023-02-01,Feb 2023,46,0
Ecuador,ECU,AMRO,2023-03-01,Mar 2023,12,0
Ecuador,ECU,AMRO,2023-04-01,Apr 2023,10,0
Ecuador,ECU,AMRO,2023-05-01,May 2023,12,0
Ecuador,ECU,AMRO,2023-06-01,Jun 2023,32,0
Ecuador,ECU,AMRO,2023-07-01,Jul 2023,6,0
Ecuador,ECU,AMRO,2023-08-01,Aug 2023,0,0
Ecuador,ECU,AMRO,2023-09-01,Sep 2023,0,0
Ecuador,ECU,AMRO,2023-10-01,Oct 2023,4,0
Ecuador,ECU,AMRO,2023-11-01,Nov 2023,2,0
Ecuador,ECU,AMRO,2023-12-01,Dec 2023,21,0
Ecuador,ECU,AMRO,2024-01-01,Jan 2024,0,0
Ecuador,ECU,AMRO,2024-02-01,Feb 2024,1,0
Ecuador,ECU,AMRO,2024-03-01,Mar 2024,1,0
Ecuador,ECU,AMRO,2024-04-01,Apr 2024,1,0
Ecuador,ECU,AMRO,2024-05-01,May 2024,1,0
Ecuador,ECU,AMRO,2024-06-01,Jun 2024,0,0
Ecuador,ECU,AMRO,2024-07-01,Jul 2024,0,0
Egypt,EGY,EMRO,2022-09-01,Sep 2022,1,0
Egypt,EGY,EMRO,2022-12-01,Dec 2022,2,0
El Salvador,SLV,AMRO,2022-08-01,Aug 2022,1,0
El Salvador,SLV,AMRO,2022-09-01,Sep 2022,6,0
El Salvador,SLV,AMRO,2022-10-01,Oct 2022,6,0
El Salvador,SLV,AMRO,2022-11-01,Nov 2022,8,0
El Salvador,SLV,AMRO,2022-12-01,Dec 2022,48,0
El Salvador,SLV,AMRO,2023-01-01,Jan 2023,19,0
El Salvador,SLV,AMRO,2023-02-01,Feb 2023,10,0
El Salvador,SLV,AMRO,2023-03-01,Mar 2023,0,0
El Salvador,SLV,AMRO,2023-04-01,Apr 2023,6,0
El Salvador,SLV,AMRO,2023-05-01,May 2023,0,0
El Salvador,SLV,AMRO,2023-06-01,Jun 2023,0,0
El Salvador,SLV,AMRO,2023-07-01,Jul 2023,0,0
El Salvador,SLV,AMRO,2023-08-01,Aug 2023,0,0
El Salvador,SLV,AMRO,2023-09-01,Sep 2023,0,0
El Salvador,SLV,AMRO,2023-10-01,Oct 2023,0,0
El Salvador,SLV,AMRO,2023-11-01,Nov 2023,0,0
El Salvador,SLV,AMRO,2023-12-01,Dec 2023,0,0
El Salvador,SLV,AMRO,2024-01-01,Jan 2024,0,0
El Salvador,SLV,AMRO,2024-02-01,Feb 2024,0,0
El Salvador,SLV,AMRO,2024-03-01,Mar 2024,0,0
El Salvador,SLV,AMRO,2024-04-01,Apr 2024,0,0
El Salvador,SLV,AMRO,2024-05-01,May 2024,0,0
El Salvador,SLV,AMRO,2024-06-01,Jun 2024,0,0
El Salvador,SLV,AMRO,2024-07-01,Jul 2024,0,0
Estonia,EST,EURO,2022-06-01,Jun 2022,1,0
Estonia,EST,EURO,2022-07-01,Jul 2022,4,0
Estonia,EST,EURO,2022-08-01,Aug 2022,5,0
Estonia,EST,EURO,2022-09-01,Sep 2022,1,0
Estonia,EST,EURO,2022-10-01,Oct 2022,0,0
Estonia,EST,EURO,2022-11-01,Nov 2022,0,0
Estonia,EST,EURO,2022-12-01,Dec 2022,0,0
Estonia,EST,EURO,2023-01-01,Jan 2023,0,0
Estonia,EST,EURO,2023-02-01,Feb 2023,0,0
Estonia,EST,EURO,2023-03-01,Mar 2023,0,0
Estonia,EST,EURO,2023-04-01,Apr 2023,0,0
Estonia,EST,EURO,2023-05-01,May 2023,0,0
Estonia,EST,EURO,2023-06-01,Jun 2023,0,0
Estonia,EST,EURO,2023-07-01,Jul 2023,0,0
Estonia,EST,EURO,2023-08-01,Aug 2023,0,0
Estonia,EST,EURO,2023-09-01,Sep 2023,0,0
Estonia,EST,EURO,2023-10-01,Oct 2023,0,0
Estonia,EST,EURO,2023-11-01,Nov 2023,0,0
Estonia,EST,EURO,2023-12-01,Dec 2023,0,0
Estonia,EST,EURO,2024-01-01,Jan 2024,0,0
Estonia,EST,EURO,2024-02-01,Feb 2024,0,0
Estonia,EST,EURO,2024-03-01,Mar 2024,0,0
Estonia,EST,EURO,2024-04-01,Apr 2024,0,0
Estonia,EST,EURO,2024-05-01,May 2024,0,0
Estonia,EST,EURO,2024-06-01,Jun 2024,0,0
Estonia,EST,EURO,2024-07-01,Jul 2024,0,0
Finland,FIN,EURO,2022-05-01,May 2022,1,0
